year,fips,rep_votes,dem_votes,acs_vintage,total_pop,hispanic,edu_total_25plus,hs_or_less
2012,13311,8651,1671,2012,27141,660,18961,9172
2012,13313,19305,7210,2012,102152,32577,63166,37976
2012,13315,2053,1060,2012,9142,188,6533,4462
2012,13317,2635,2087,2012,10398,360,7204,4506
2012,13319,2246,2181,2012,9577,213,6375,4189
2012,13321,5869,2487,2012,21746,378,14378,9407
2012,15001,14753,47224,2012,185399,21529,127562,53051
2012,15003,88461,204349,2012,955215,79173,646091,237816
2012,15007,6121,18641,2012,67113,6415,46933,18438
2012,15009,11602,36052,2012,154937,15764,107481,44661
2012,16001,97554,77137,2012,394961,28186,255344,72599
2012,16003,1413,577,2012,3976,43,2976,1397
2012,16005,21010,13214,2012,82584,5658,49631,17587
2012,16007,2489,302,2012,5977,218,3946,1964
2012,16009,2596,1164,2012,9247,243,6405,3570
2012,16011,13440,3822,2012,45312,7772,26581,12443
2012,16013,3939,5992,2012,21323,4241,14895,3830
2012,16015,2284,1053,2012,7014,250,5134,2188
2012,16017,11367,6500,2012,40806,932,29544,12283
2012,16019,32276,9903,2012,104177,11864,62559,22512
2012,16021,3138,1225,2012,10857,425,7486,4132
2012,16023,1001,258,2012,2828,108,1928,834
2012,16025,402,159,2012,1276,145,858,404
2012,16027,44369,19866,2012,189396,45038,112095,55127
2012,16029,2608,386,2012,6872,332,4521,2144
2012,16031,7154,1098,2012,22813,5703,13326,6292
2012,16033,235,66,2012,780,393,495,311
2012,16035,2541,1032,2012,8679,269,6682,3467
2012,16037,1744,530,2012,4338,112,3243,1579
2012,16039,5227,2513,2012,26655,4090,15778,6957
2012,16041,5195,325,2012,12739,839,7291,3447
2012,16043,4907,810,2012,13123,1654,8116,3574
2012,16045,5311,1957,2012,16768,1333,11473,5705
2012,16047,3696,1287,2012,15327,4244,9478,5350
2012,16049,5921,1708,2012,16215,434,11821,6410
2012,16051,9895,1303,2012,25940,2650,14752,5899
2012,16053,4804,1699,2012,22140,6861,13159,7382
2012,16055,39381,18851,2012,139083,5331,92890,34048
2012,16057,7589,8306,2012,37365,1321,20660,5714
2012,16059,3029,960,2012,7892,189,5976,2377
2012,16061,1173,396,2012,3818,133,2736,1241
2012,16063,1141,469,2012,5167,1443,2995,1787
2012,16065,13445,832,2012,37311,2216,14328,3059
2012,16067,5442,1390,2012,19909,6415,12433,7300
2012,16069,9967,6451,2012,39226,1133,26877,11790
2012,16071,1838,217,2012,4236,78,2759,1273
2012,16073,2794,833,2012,11479,2931,7156,4531
2012,16075,6004,2271,2012,22614,3372,14316,7652
2012,16077,1870,982,2012,7717,2288,4708,2524
2012,16079,2699,2277,2012,12797,395,9327,4648
2012,16081,2458,1926,2012,10007,1646,6489,2101
2012,16083,19773,7541,2012,77122,10509,48566,22224
2012,16085,2664,2095,2012,9793,381,7261,2746
2012,16087,3128,1104,2012,10144,1694,7178,3626
2012,17001,20416,9648,2012,67098,822,45667,21662
2012,17003,1487,1965,2012,8147,157,5473,3269
2012,17005,4095,3020,2012,17762,544,11610,5609
2012,17007,11096,9883,2012,54141,10922,34117,17495
2012,17009,1513,787,2012,6913,420,5091,2851
2012,17011,8164,8134,2012,34798,2703,24318,12433
2012,17013,1440,1080,2012,5065,13,3596,2011
2012,17015,3555,3665,2012,15338,447,11160,5758
2012,17017,2707,2053,2012,13570,2260,9257,5699
2012,17019,35312,40831,2012,200931,10566,113814,33918
2012,17021,8885,5494,2012,34805,491,24189,13536
2012,17023,5144,2591,2012,16353,181,11366,5807
2012,17025,4190,1584,2012,13828,61,9560,5389
2012,17027,10524,5596,2012,37793,1049,26070,11203
2012,17029,11631,9262,2012,53683,1163,31303,13613
2012,17031,495542,1488537,2012,5197677,1245329,3456817,1386894
2012,17033,5585,2858,2012,19777,371,13854,6456
2012,17035,3509,1641,2012,11044,62,7525,3972
2012,17037,18934,21207,2012,104820,10655,59477,22280
2012,17039,4579,2601,2012,16562,344,11636,6029
2012,17041,5334,2430,2012,19908,1240,13210,7283
2012,17043,195046,199460,2012,918608,122069,613687,168758
2012,17045,5132,2565,2012,18513,196,13047,7007
2012,17047,2405,754,2012,6691,0,4681,2176
2012,17049,12501,3861,2012,34258,587,22903,10539
2012,17051,5951,2853,2012,22082,313,14819,8615
2012,17053,4229,1656,2012,14045,319,9750,4865
2012,17055,10267,7254,2012,39518,496,27403,13025
2012,17057,6632,8328,2012,36989,885,26198,13733
2012,17059,1492,1029,2012,5592,21,4018,2324
2012,17061,3451,2023,2012,13828,119,9582,5396
2012,17063,11343,9451,2012,49870,4112,32440,14824
2012,17065,2566,1269,2012,8430,106,5916,2944
2012,17067,5271,3650,2012,19063,198,13583,6541
2012,17069,1535,742,2012,4315,22,3178,1699
2012,17071,1541,1978,2012,7275,80,5365,2881
2012,17073,11583,12332,2012,50378,2444,34540,16031
2012,17075,9120,3413,2012,29689,1645,20628,10859
2012,17077,9864,13319,2012,59992,2398,34252,11715
2012,17079,3514,1436,2012,9707,88,6805,3252
2012,17081,9811,6089,2012,38908,827,26987,12867
2012,17083,6039,3667,2012,22939,227,15532,7355
2012,17085,5534,5667,2012,22663,628,16565,7882
2012,17087,3963,1572,2012,12653,264,9160,4688
2012,17089,88335,90332,2012,514891,157032,323008,132139
2012,17091,23136,21595,2012,113170,10056,72907,35905
2012,17093,24047,22471,2012,114226,18090,70709,22743
2012,17095,9408,13451,2012,52698,2580,36700,18943
2012,17097,129764,153757,2012,701282,139349,446837,145442
2012,17099,23256,23073,2012,113688,9145,77909,39162
2012,17101,3857,2011,2012,16778,835,13801,7931
2012,17103,8059,6937,2012,35778,1796,24878,12370
2012,17105,9753,5020,2012,38903,1555,26904,14916
2012,17107,7844,3978,2012,30278,898,21099,10704
2012,17109,6147,5967,2012,32568,858,17892,6748
2012,17111,71598,59797,2012,308163,35265,200749,69925
2012,17113,39947,31883,2012,169689,7441,101516,32504
2012,17115,25309,22780,2012,110558,2070,75070,35035
2012,17117,10946,9464,2012,47712,427,33013,16547
2012,17119,60608,58922,2012,268586,7361,180265,77915
2012,17121,9248,6225,2012,39319,567,26879,13618
2012,17123,3290,2455,2012,12567,322,8984,4611
2012,17125,3265,2867,2012,14636,120,10411,5525
2012,17127,4278,2092,2012,15370,169,10758,5122
2012,17129,3948,2100,2012,12728,124,8861,4270
2012,17131,3876,4507,2012,16421,303,11560,5912
2012,17133,10888,6215,2012,33003,456,22589,9319
2012,17135,6776,5058,2012,29977,455,21238,11890
2012,17137,7972,5806,2012,35544,722,24348,12417
2012,17139,3784,2144,2012,14844,139,10063,5833
2012,17141,13422,9514,2012,53378,4732,35952,17000
2012,17143,36774,40209,2012,186399,7150,122398,48505
2012,17145,5507,3819,2012,22287,610,15388,7765
2012,17147,5413,3090,2012,16679,169,11644,4966
2012,17149,4860,2278,2012,16436,175,11314,6777
2012,17151,1512,650,2012,4399,106,3188,1566
2012,17153,1564,1389,2012,6107,99,4142,2239
2012,17155,1502,1559,2012,5968,262,4257,2072
2012,17157,8290,5759,2012,33353,862,24036,14085
2012,17159,4756,2362,2012,16181,131,11340,5041
2012,17161,24934,39157,2012,147504,17087,100759,45106
2012,17163,50125,67285,2012,268873,8842,176030,68419
2012,17165,6806,3701,2012,24975,351,17092,8197
2012,17167,50225,42107,2012,197474,3551,134331,49401
2012,17169,2069,1727,2012,7499,105,5349,2644
2012,17171,1587,910,2012,5322,27,3670,2084
2012,17173,6843,3342,2012,22316,191,15736,8407
2012,17175,1528,1095,2012,5983,60,4193,2166
2012,17177,10512,10165,2012,47532,1368,33085,15516
2012,17179,35335,24438,2012,135201,2560,93379,38960
2012,17181,4957,3137,2012,17799,862,12408,6187
2012,17183,16892,12878,2012,81463,3471,54293,29092
2012,17185,3478,1590,2012,11935,154,8283,3595
2012,17187,3618,4044,2012,17723,1454,11573,5667
2012,17189,4792,2450,2012,14692,201,10324,4525
2012,17191,5988,1514,2012,16727,182,11707,5647
2012,17193,4731,2188,2012,14686,162,10513,5138
2012,17195,10334,14833,2012,58400,6468,40251,20680
2012,17197,128969,144229,2012,677669,105899,426692,157460
2012,17199,17909,10647,2012,66335,1314,45943,19134
2012,17201,55138,61732,2012,294433,32254,196106,95238
2012,17203,12961,5572,2012,38736,546,25474,9826
2012,18001,8937,3806,2012,34343,1413,20835,12054
2012,18003,84613,60036,2012,355940,23172,226738,93722
2012,18005,18083,10625,2012,77297,4737,51767,23347
2012,18007,2329,1159,2012,8816,425,5932,3430
2012,18009,2711,1927,2012,12742,131,8856,5601
2012,18011,18808,8328,2012,56823,1305,37145,12911
2012,18013,4332,3060,2012,15181,186,11104,5487
2012,18015,4999,2635,2012,20105,740,13695,7631
2012,18017,8443,5371,2012,38875,4888,25819,15499
2012,18019,25450,20807,2012,110100,5195,75041,37192
2012,18021,7096,3460,2012,26908,303,18191,10366
2012,18023,6338,3308,2012,33179,4426,21443,13278
2012,18025,2421,2041,2012,10702,130,7317,4905
2012,18027,7638,2437,2012,31604,1314,19752,12604
2012,18029,15394,6528,2012,49904,505,33688,17451
2012,18031,7119,2941,2012,25772,421,17286,10577
2012,18033,10587,5419,2012,42218,1046,27758,14759
2012,18035,21251,22654,2012,117459,2145,70919,35679
2012,18037,11654,6522,2012,41995,2532,28410,15787
2012,18039,42378,24399,2012,198214,28064,123931,69770
2012,18041,5045,3555,2012,24220,230,16634,10945
2012,18043,19878,14812,2012,74601,1992,50133,23471
2012,18045,4664,2237,2012,17212,375,11859,7458
2012,18047,7424,2909,2012,23108,207,15500,8856
2012,18049,5317,2621,2012,20762,903,14141,8379
2012,18051,9487,4928,2012,33437,451,22569,11657
2012,18053,15151,9589,2012,69886,2526,45500,25856
2012,18055,8457,4350,2012,33032,332,22729,12960
2012,18057,90747,43796,2012,276098,9539,177124,35172
2012,18059,22796,9319,2012,69778,1210,46629,20655
2012,18061,10640,6607,2012,39102,592,26855,14947
2012,18063,44312,21112,2012,145880,4399,95520,36067
2012,18065,10838,7613,2012,49381,707,34774,20838
2012,18067,20327,15135,2012,82914,2237,56696,27935
2012,18069,10862,4596,2012,37144,661,24640,13276
2012,18071,10419,5838,2012,42414,2416,28662,17419
2012,18073,7955,4672,2012,33369,1757,21732,12305
2012,18075,4645,3063,2012,21353,597,13937,8834
2012,18077,7096,5728,2012,32501,723,21807,12058
2012,18079,6120,3821,2012,28373,569,18594,11378
2012,18081,39513,17260,2012,140033,4297,91498,40305
2012,18083,9612,5228,2012,38392,603,24962,12743
2012,18085,22558,6862,2012,77328,5687,50537,26516
2012,18087,6231,2898,2012,37284,1348,21016,14352
2012,18089,68431,130897,2012,495230,82652,325164,161408
2012,18091,18615,24107,2012,111335,6053,76567,40848
2012,18093,11622,5779,2012,46131,576,32000,19280
2012,18095,26769,24407,2012,131244,4177,89156,48010
2012,18097,136509,216336,2012,904535,83186,584250,262049
2012,18099,11260,6137,2012,47045,4031,30730,17652
2012,18101,3262,1351,2012,10300,57,7079,4210
2012,18103,8174,4222,2012,36850,904,25260,15359
2012,18105,22481,33436,2012,138048,4064,75623,23751
2012,18107,9824,4271,2012,38207,1677,25383,14664
2012,18109,19591,7969,2012,69033,831,46564,24760
2012,18111,3291,2212,2012,14199,729,9841,6197
2012,18113,10680,5229,2012,47547,4579,30760,18132
2012,18115,1759,994,2012,6093,82,4366,2717
2012,18117,4617,2939,2012,19828,197,13330,8453
2012,18119,5062,2823,2012,21583,200,14886,9622
2012,18121,4234,2110,2012,17251,212,12119,6913
2012,18123,3403,4316,2012,19408,198,13657,8788
2012,18125,3627,2125,2012,12849,12,9023,5832
2012,18127,34406,37252,2012,164386,13958,109671,47837
2012,18129,7430,4533,2012,25840,247,17635,8698
2012,18131,3366,1899,2012,13395,333,9091,5603
2012,18133,9005,4507,2012,37995,605,24678,13472
2012,18135,6218,3769,2012,26101,780,17799,10587
2012,18137,7484,3241,2012,28702,454,18963,11402
2012,18139,4633,2221,2012,17349,193,11719,7269
2012,18141,52578,56460,2012,266785,19450,170825,75828
2012,18143,4539,3998,2012,24044,353,16294,10637
2012,18145,10978,5359,2012,44435,1626,30034,17148
2012,18147,5515,4026,2012,20948,521,14584,8464
2012,18149,4738,3809,2012,23310,772,15802,10097
2012,18151,8547,4853,2012,34116,1015,22705,11678
2012,18153,4902,3191,2012,21379,302,15033,8558
2012,18155,1872,1437,2012,10509,143,7007,4631
2012,18157,28757,26711,2012,173317,13025,94537,35818
2012,18159,4773,2432,2012,15917,356,11176,6055
2012,18161,2022,1018,2012,7449,31,5038,2697
2012,18163,39389,31725,2012,179610,3869,118973,54977
2012,18165,3426,2979,2012,16224,141,11291,6418
2012,18167,19369,19712,2012,107805,2448,69194,33486
2012,18169,8644,3973,2012,32804,694,22062,12736
2012,18171,2377,1324,2012,8490,86,5905,3472
2012,18173,15351,8793,2012,59643,938,40208,16322
2012,18175,6533,3909,2012,28162,316,18889,12158
2012,18177,14321,10591,2012,68797,1765,46523,26070
2012,18179,9256,3436,2012,27677,585,18675,9763
2012,18181,5970,3637,2012,24612,1725,16916,9441
2012,18183,10258,4420,2012,33234,510,22478,11626
2012,19001,2114,1790,2012,7628,57,5460,2807
2012,19003,1108,1028,2012,4027,53,2924,1472
2012,19005,3264,3553,2012,14285,796,10012,5558
2012,19007,3161,2951,2012,12858,183,9030,4743
2012,19009,1802,1611,2012,6077,39,4402,2332
2012,19011,6940,6862,2012,26044,289,17713,8087
2012,19013,26235,39821,2012,130843,4879,81889,36053
2012,19015,6556,7512,2012,26324,509,18060,7803
2012,19017,6405,6763,2012,24294,253,15792,6600
2012,19019,4450,5911,2012,20988,256,13803,7157
2012,19021,4554,3700,2012,20215,4662,12755,6708
2012,19023,4106,3329,2012,14899,138,10470,5602
2012,19025,2891,2238,2012,9936,121,7283,3386
2012,19027,5601,4947,2012,20751,353,14163,7280
2012,19029,4217,2858,2012,13865,267,9746,5077
2012,19031,4529,4972,2012,18446,288,12835,6208
2012,19033,10128,13316,2012,44083,1700,31064,12297
2012,19035,3662,2634,2012,12011,286,8606,4046
2012,19037,2836,3554,2012,12409,270,8629,4898
2012,19039,2124,2189,2012,9286,925,6319,3551
2012,19041,4951,3385,2012,16649,472,11680,5201
2012,19043,4164,4806,2012,18056,308,12690,7145
2012,19045,9432,15141,2012,49074,1254,33582,16072
2012,19047,3595,3066,2012,17100,4137,11154,6780
2012,19049,20988,16576,2012,66997,4133,43479,12315
2012,19051,2138,1520,2012,8718,87,5534,2881
2012,19053,1947,1791,2012,8382,190,5247,2751
2012,19055,4636,4616,2012,17721,145,12100,6623
2012,19057,8136,11888,2012,40268,1079,27921,12514
2012,19059,5912,4095,2012,16778,195,12601,4759
2012,19061,21280,28768,2012,93776,1813,61790,28204
2012,19063,2507,2099,2012,10263,808,6893,3246
2012,19065,4492,5732,2012,20894,392,14081,7417
2012,19067,3472,4680,2012,16204,323,11227,5739
2012,19069,2823,2266,2012,10650,1176,7434,3837
2012,19071,1972,1637,2012,7373,182,5200,2679
2012,19073,2380,2375,2012,9304,195,6560,3088
2012,19075,4215,2635,2012,12431,126,8645,3688
2012,19077,3171,2569,2012,10915,207,7783,3637
2012,19079,3991,3782,2012,15614,761,10778,5220
2012,19081,3317,2521,2012,11320,395,8032,3895
2012,19083,4670,4075,2012,17479,644,12024,5315
2012,19085,4065,3136,2012,14838,185,10263,5145
2012,19087,5035,4460,2012,20242,781,13843,6502
2012,19089,1795,2768,2012,9568,80,6467,3534
2012,19091,3099,1972,2012,9818,347,6845,3352
2012,19093,2286,1321,2012,7113,107,4973,2499
2012,19095,4569,4144,2012,16320,313,11327,5075
2012,19097,4177,5907,2012,19807,227,13884,7938
2012,19099,8877,10257,2012,36823,536,25868,12870
2012,19101,3436,4798,2012,16791,420,11757,4665
2012,19103,23698,50666,2012,131627,6249,76798,17117
2012,19105,4721,5534,2012,20686,274,14652,7391
2012,19107,2843,2303,2012,10480,104,7320,4012
2012,19109,4937,3850,2012,15510,220,11088,5257
2012,19111,7785,10714,2012,35741,1107,24949,13167
2012,19113,47622,68581,2012,211954,5628,139321,47007
2012,19115,2420,2452,2012,11448,1834,7654,4457
2012,19117,2254,1987,2012,8913,66,6166,3510
2012,19119,4978,1423,2012,11623,224,7609,3942
2012,19121,4638,3630,2012,15630,198,10481,5056
2012,19123,6448,4213,2012,22432,377,14738,7378
2012,19125,9828,7507,2012,33388,535,21670,9517
2012,19127,8472,10257,2012,40568,6982,26960,13355
2012,19129,4216,2848,2012,15028,365,10260,4400
2012,19131,2643,2831,2012,10761,98,7435,3825
2012,19133,2557,2101,2012,9242,114,6646,3575
2012,19135,2026,1731,2012,7979,77,5527,3009
2012,19137,3001,1922,2012,10710,314,7591,3655
2012,19139,8168,11323,2012,42729,6764,28171,13783
2012,19141,5266,1969,2012,14302,534,10015,4833
2012,19143,2230,912,2012,6413,393,4477,2438
2012,19145,4348,2613,2012,15902,446,11350,5611
2012,19147,2660,2139,2012,9402,157,6470,3053
2012,19149,8597,4164,2012,24911,740,16910,7633
2012,19151,2396,1523,2012,7307,179,5257,2457
2012,19153,96096,128465,2012,431811,32479,282156,96835
2012,19155,21860,19644,2012,92793,5992,61779,29205
2012,19157,4424,5357,2012,18888,456,12308,5706
2012,19159,1368,1186,2012,5123,93,3530,1733
2012,19161,3094,2122,2012,10307,199,7404,3877
2012,19163,38251,50652,2012,165432,9262,110061,38612
2012,19165,3911,2469,2012,12158,221,8551,4278
2012,19167,14407,2700,2012,33776,2898,20046,9267
2012,19169,19668,26192,2012,89734,2657,47243,11120
2012,19171,4098,4768,2012,17746,1302,11992,5971
2012,19173,1683,1262,2012,6292,391,4467,2419
2012,19175,2813,3043,2012,12525,56,8494,4058
2012,19177,2064,1402,2012,7565,87,5319,2897
2012,19179,6789,8663,2012,35449,3151,23935,12830
2012,19181,13052,12551,2012,46239,884,29869,11302
2012,19183,5562,5115,2012,21765,1120,14873,7173
2012,19185,1583,1251,2012,6372,75,4404,2498
2012,19187,8469,9537,2012,37895,1428,25424,11647
2012,19189,2906,2903,2012,10800,345,7488,3306
2012,19191,4622,6256,2012,21033,408,13356,5994
2012,19193,21841,22302,2012,101948,13828,64212,30884
2012,19195,1744,2350,2012,7581,154,5357,2376
2012,19197,3349,2836,2012,13173,1220,9229,4695
2012,20001,3316,1869,2012,13364,385,8960,4149
2012,20003,2276,944,2012,8066,11,5486,2890
2012,20005,3917,2567,2012,16854,401,10319,5562
2012,20007,1772,482,2012,4867,91,3468,1439
2012,20009,7874,2297,2012,27556,3676,18389,8368
2012,20011,4102,1996,2012,15060,313,9883,4028
2012,20013,2829,1076,2012,9962,314,6770,3397
2012,20015,18157,7282,2012,65647,2588,41985,14959
2012,20017,875,358,2012,2788,100,1961,940
2012,20019,1304,280,2012,3654,89,2671,1349
2012,20021,5456,2930,2012,21521,431,14567,7119
2012,20023,1159,233,2012,2724,137,2066,858
2012,20025,805,174,2012,2198,156,1526,593
2012,20027,2788,834,2012,8547,177,5944,2569
2012,20029,2954,974,2012,9479,277,6408,3057
2012,20031,2903,898,2012,8553,175,5978,2687
2012,20033,767,143,2012,1893,109,1329,556
2012,20035,8081,4319,2012,36259,3324,23483,9981
2012,20037,7708,6826,2012,39133,1778,23771,9959
2012,20039,1218,266,2012,2939,28,2328,1043
2012,20041,5832,2020,2012,19766,788,13425,6380
2012,20043,2414,902,2012,7931,170,5147,2465
2012,20045,17401,29267,2012,111073,5749,62136,15968
2012,20047,1059,298,2012,3021,536,2147,986
2012,20049,1049,281,2012,2856,81,2110,1054
2012,20051,8399,3057,2012,28525,1317,17337,6389
2012,20053,1930,702,2012,6477,328,4699,2160
2012,20055,6219,2682,2012,36608,17136,21025,11262
2012,20057,5602,2600,2012,33725,17165,19724,10439
2012,20059,6984,3694,2012,25916,930,17033,7697
2012,20061,4372,3332,2012,34110,4321,19017,7091
2012,20063,1168,176,2012,2771,23,1989,949
2012,20065,1056,256,2012,2617,39,1956,866
2012,20067,1811,456,2012,7817,3429,4662,2351
2012,20069,1603,324,2012,5982,856,3716,1948
2012,20071,543,113,2012,1234,190,903,380
2012,20073,1590,478,2012,6654,224,4730,2542
2012,20075,693,163,2012,2656,727,1721,870
2012,20077,1759,550,2012,5998,309,4173,1892
2012,20079,8588,5373,2012,34572,3695,22641,9433
2012,20081,1159,215,2012,4222,1155,2581,1443
2012,20083,868,179,2012,1949,191,1369,508
2012,20085,3527,1901,2012,13401,460,8940,4230
2012,20087,4827,2977,2012,19036,371,13171,6228
2012,20089,1235,229,2012,3085,62,2347,1017
2012,20091,158401,110526,2012,546046,38735,363513,74083
2012,20093,1097,268,2012,3952,1134,2488,1227
2012,20095,2397,733,2012,7876,202,5465,2345
2012,20097,976,163,2012,2503,104,1717,643
2012,20099,4742,3117,2012,21574,876,14346,5864
2012,20101,739,172,2012,1666,97,1181,529
2012,20103,17059,11357,2012,76286,4409,51222,20615
2012,20105,1165,289,2012,3240,73,2335,939
2012,20107,3177,1170,2012,9613,184,6781,3394
2012,20109,1126,197,2012,2766,10,1956,849
2012,20111,6470,5111,2012,34103,6915,20235,9248
2012,20113,8545,3449,2012,29208,1030,19839,8429
2012,20115,3889,1385,2012,12565,308,8544,3972
2012,20117,3195,1469,2012,10083,190,7166,4096
2012,20119,1428,258,2012,4504,689,2959,1398
2012,20121,9858,4712,2012,32546,850,21513,8465
2012,20123,2327,584,2012,6359,127,4438,1811
2012,20125,8630,3501,2012,35167,1829,23338,10615
